itemsTagged,street,rubbishType,day,serverTimeStamp,city,state,lat,long
1,Broadway St,other,Tuesday,"2/11/2020, 6:23:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:23:44 PM",Redwood City,CA,37.48675535,-122.2298822
1,Broadway St,tobacco,Tuesday,"2/11/2020, 6:23:40 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:23:35 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:23:34 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:23:23 PM",Redwood City,CA,37.48672611,-122.2299615
1,Broadway St,paper,Tuesday,"2/11/2020, 6:23:20 PM",Redwood City,CA,37.48669581,-122.2299588
1,Broadway St,paper,Tuesday,"2/11/2020, 6:23:16 PM",Redwood City,CA,37.48668998,-122.2299286
1,Broadway St,paper,Tuesday,"2/11/2020, 6:23:15 PM",Redwood City,CA,37.48668998,-122.2299286
1,Broadway St,paper,Tuesday,"2/11/2020, 6:22:15 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:22:10 PM",Redwood City,CA,37.48665649,-122.2300088
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:22:06 PM",Redwood City,CA,37.48666267,-122.2299898
1,Broadway St,paper,Tuesday,"2/11/2020, 6:22:00 PM",Redwood City,CA,37.4866576,-122.229989
1,Broadway St,paper,Tuesday,"2/11/2020, 6:21:44 PM",Redwood City,CA,37.48662015,-122.2298748
1,Broadway St,paper,Tuesday,"2/11/2020, 6:21:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:21:41 PM",Redwood City,CA,37.48663061,-122.2298786
1,Broadway St,other,Tuesday,"2/11/2020, 6:21:36 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:21:35 PM",Redwood City,CA,37.48664047,-122.2298764
1,Broadway St,tobacco,Tuesday,"2/11/2020, 6:21:27 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:21:26 PM",Redwood City,CA,37.48659525,-122.2298643
1,Broadway St,other,Tuesday,"2/11/2020, 6:21:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:21:21 PM",Redwood City,CA,37.48658533,-122.2298639
1,Broadway St,tobacco,Tuesday,"2/11/2020, 6:21:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:21:17 PM",Redwood City,CA,37.48658998,-122.2298519
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:21:12 PM",Redwood City,CA,37.48660867,-122.2298362
1,Broadway St,paper,Tuesday,"2/11/2020, 6:21:10 PM",Redwood City,CA,37.48660973,-122.2298398
1,Broadway St,other,Tuesday,"2/11/2020, 6:21:07 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:20:29 PM",Redwood City,CA,37.4865263,-122.229794
1,Broadway St,other,Tuesday,"2/11/2020, 6:19:36 PM",Redwood City,CA,37.4865656,-122.2297448
1,Broadway St,other,Tuesday,"2/11/2020, 6:19:28 PM",Redwood City,CA,37.48653629,-122.2297741
1,Broadway St,other,Tuesday,"2/11/2020, 6:19:06 PM",Redwood City,CA,37.48654893,-122.2297676
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:59 PM",Redwood City,CA,37.48654455,-122.2297805
1,Broadway St,other,Tuesday,"2/11/2020, 6:18:58 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:50 PM",Redwood City,CA,37.48651353,-122.2297487
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:47 PM",Redwood City,CA,37.48651246,-122.2297612
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:44 PM",Redwood City,CA,37.48652389,-122.229779
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:26 PM",Redwood City,CA,37.48652446,-122.2296338
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:23 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:08 PM",Redwood City,CA,37.48653377,-122.2296174
1,Broadway St,paper,Tuesday,"2/11/2020, 6:18:00 PM",Redwood City,CA,37.48654522,-122.2296945
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:17:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:17:44 PM",Redwood City,CA,37.4865112,-122.2295832
1,Broadway St,other,Tuesday,"2/11/2020, 6:17:37 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:17:31 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 6:17:26 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:17:18 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:17:18 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:16:57 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 6:16:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:16:38 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:16:33 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:16:08 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:15:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:15:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:15:45 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:15:37 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:15:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:15:06 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:15:04 PM",Redwood City,CA,37.48655246,-122.2294076
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:48 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:39 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:30 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:14:24 PM",Redwood City,CA,37.48658218,-122.2293362
1,Broadway St,other,Tuesday,"2/11/2020, 6:14:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:13:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:13:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:13:13 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:13:09 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:51 PM",Redwood City,CA,37.48659865,-122.2293775
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:12:49 PM",Redwood City,CA,37.486601,-122.229378
1,Broadway St,other,Tuesday,"2/11/2020, 6:12:47 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:45 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:40 PM",Redwood City,CA,37.48660753,-122.2293673
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:38 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:31 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 6:12:26 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:10:00 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:09:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 6:08:33 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 6:06:25 PM",Redwood City,CA,37.48653033,-122.2293828
1,Broadway St,other,Tuesday,"2/11/2020, 6:06:22 PM",Redwood City,CA,37.4865192,-122.2293991
1,Broadway St,other,Tuesday,"2/11/2020, 5:57:12 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:56:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:56:54 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:56:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:56:13 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:56:10 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:55:47 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:55:39 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:55:27 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:55:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:54:50 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:54:22 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:54:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:54:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:53:29 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:53:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:53:13 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:52:38 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:52:27 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:52:20 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:52:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:52:01 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:51:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:51:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:51:35 PM",Redwood City,CA,37.48643811,-122.2301722
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:50:26 PM",Redwood City,CA,37.48646966,-122.2302868
1,Broadway St,other,Tuesday,"2/11/2020, 5:50:26 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:50:01 PM",Redwood City,CA,37.4864537,-122.2304822
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:54 PM",Redwood City,CA,37.48646336,-122.2305296
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:49:45 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:35 PM",Redwood City,CA,37.48649089,-122.23071
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:30 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:29 PM",Redwood City,CA,37.48647542,-122.2306959
1,Broadway St,other,Tuesday,"2/11/2020, 5:49:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:24 PM",Redwood City,CA,37.48647503,-122.2306813
1,Broadway St,other,Tuesday,"2/11/2020, 5:49:21 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:19 PM",Redwood City,CA,37.48648845,-122.2306846
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:16 PM",Redwood City,CA,37.48648525,-122.2306666
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:49:15 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:49:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:05 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:49:02 PM",Redwood City,CA,37.48644156,-122.2307517
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:58 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:57 PM",Redwood City,CA,37.48643549,-122.2307333
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:56 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:54 PM",Redwood City,CA,37.48643891,-122.2307413
1,Broadway St,other,Tuesday,"2/11/2020, 5:48:54 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:48:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:48:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:46 PM",Redwood City,CA,37.48644491,-122.2307408
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:48:36 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:29 PM",Redwood City,CA,37.4865088,-122.2307248
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:22 PM",Redwood City,CA,37.48653509,-122.2307459
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:48:19 PM",Redwood City,CA,37.48653473,-122.2307383
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:48:09 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:47:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:47:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:47:42 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:47:41 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:47:35 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:47:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:47:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:47:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:47:09 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:47:03 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:50 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Winslow St,paper,Tuesday,"2/11/2020, 5:46:36 PM",Redwood City,CA,37.48654286,-122.2310512
1,Winslow St,plastic,Tuesday,"2/11/2020, 5:46:32 PM",Redwood City,CA,37.48654643,-122.2310525
1,Winslow St,paper,Tuesday,"2/11/2020, 5:46:29 PM",Redwood City,CA,37.48654932,-122.2310498
1,Broadway St,paper,Tuesday,"2/11/2020, 5:46:27 PM",Redwood City,CA,37.4865909,-122.229659
1,Winslow St,paper,Tuesday,"2/11/2020, 5:46:26 PM",Redwood City,CA,37.48654421,-122.2310336
1,Winslow St,paper,Tuesday,"2/11/2020, 5:46:23 PM",Redwood City,CA,37.48654002,-122.2310305
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:22 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:46:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:46:15 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:10 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:46:08 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:46:06 PM",Redwood City,CA,37.48648244,-122.2312024
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:46:01 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:46:00 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:49 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:48 PM",Redwood City,CA,37.48641321,-122.2313247
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:47 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:45:35 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:32 PM",Redwood City,CA,37.48640427,-122.2314834
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:27 PM",Redwood City,CA,37.48642964,-122.2315184
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:45:23 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:45:19 PM",Redwood City,CA,37.48646014,-122.2316111
1,Broadway St,other,Tuesday,"2/11/2020, 5:45:18 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:45:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:45:14 PM",Redwood City,CA,37.48643948,-122.2316141
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:45:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:45:09 PM",Redwood City,CA,37.48645438,-122.2316405
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:44:44 PM",Redwood City,CA,37.486388,-122.2318749
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:44:39 PM",Redwood City,CA,37.48637016,-122.231882
1,Broadway St,paper,Tuesday,"2/11/2020, 5:44:35 PM",Redwood City,CA,37.4863699,-122.2319014
1,Broadway St,paper,Tuesday,"2/11/2020, 5:44:26 PM",Redwood City,CA,37.48639453,-122.231844
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:44:24 PM",Redwood City,CA,37.48640732,-122.2318478
1,Broadway St,paper,Tuesday,"2/11/2020, 5:44:11 PM",Redwood City,CA,37.48642609,-122.2317121
1,Broadway St,paper,Tuesday,"2/11/2020, 5:44:08 PM",Redwood City,CA,37.4864287,-122.2316998
1,Broadway St,paper,Tuesday,"2/11/2020, 5:44:00 PM",Redwood City,CA,37.48643753,-122.2316866
1,Broadway St,paper,Tuesday,"2/11/2020, 5:43:57 PM",Redwood City,CA,37.48644178,-122.231654
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:43:44 PM",Redwood City,CA,37.48642205,-122.2315731
1,Broadway St,paper,Tuesday,"2/11/2020, 5:43:26 PM",Redwood City,CA,37.48643061,-122.2313594
1,Broadway St,paper,Tuesday,"2/11/2020, 5:43:19 PM",Redwood City,CA,37.48646534,-122.2313069
1,Broadway St,paper,Tuesday,"2/11/2020, 5:43:08 PM",Redwood City,CA,37.48644279,-122.2313156
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:42:11 PM",Redwood City,CA,37.48638344,-122.2317204
1,Broadway St,paper,Tuesday,"2/11/2020, 5:41:49 PM",Redwood City,CA,37.48639379,-122.2315154
1,Broadway St,other,Tuesday,"2/11/2020, 5:41:49 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:41:44 PM",Redwood City,CA,37.48638382,-122.2314984
1,Broadway St,paper,Tuesday,"2/11/2020, 5:41:29 PM",Redwood City,CA,37.4863373,-122.2313266
1,Broadway St,other,Tuesday,"2/11/2020, 5:40:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Winslow St,paper,Tuesday,"2/11/2020, 5:40:47 PM",Redwood City,CA,37.48631455,-122.2310409
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:40:38 PM",Redwood City,CA,37.48636824,-122.2310106
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:40:35 PM",Redwood City,CA,37.48635584,-122.2310015
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:40:09 PM",Redwood City,CA,37.48641239,-122.2309722
1,Broadway St,other,Tuesday,"2/11/2020, 5:40:03 PM",Redwood City,CA,37.48641582,-122.230931
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:39:59 PM",Redwood City,CA,37.48640079,-122.2309364
1,Broadway St,paper,Tuesday,"2/11/2020, 5:39:54 PM",Redwood City,CA,37.48639961,-122.230892
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:39:24 PM",Redwood City,CA,37.48644405,-122.2309041
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:39:19 PM",Redwood City,CA,37.48644792,-122.2308852
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:39:14 PM",Redwood City,CA,37.48643124,-122.2308437
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:39:10 PM",Redwood City,CA,37.48641897,-122.2308226
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:39:06 PM",Redwood City,CA,37.48641681,-122.2308157
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:39:04 PM",Redwood City,CA,37.48643717,-122.2308038
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:38:58 PM",Redwood City,CA,37.48640947,-122.2307528
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:38:55 PM",Redwood City,CA,37.48637001,-122.2307651
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:38:24 PM",Redwood City,CA,37.48651059,-122.2306511
1,Broadway St,paper,Tuesday,"2/11/2020, 5:38:14 PM",Redwood City,CA,37.48649135,-122.2305591
1,Broadway St,paper,Tuesday,"2/11/2020, 5:38:09 PM",Redwood City,CA,37.48649325,-122.2305493
1,Broadway St,paper,Tuesday,"2/11/2020, 5:38:04 PM",Redwood City,CA,37.48646883,-122.23053
1,Broadway St,paper,Tuesday,"2/11/2020, 5:37:41 PM",Redwood City,CA,37.48643946,-122.2303674
1,Broadway St,paper,Tuesday,"2/11/2020, 5:37:30 PM",Redwood City,CA,37.48648271,-122.2303297
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:37:28 PM",Redwood City,CA,37.48648418,-122.2303322
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:37:25 PM",Redwood City,CA,37.48647443,-122.2303284
1,Broadway St,paper,Tuesday,"2/11/2020, 5:37:22 PM",Redwood City,CA,37.48647291,-122.2303407
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:37:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:37:17 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:37:14 PM",Redwood City,CA,37.48650333,-122.2303645
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:37:11 PM",Redwood City,CA,37.4865909,-122.229659
1,Hamilton St,tobacco,Tuesday,"2/11/2020, 5:36:46 PM",Redwood City,CA,37.48653226,-122.2301104
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:36:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Hamilton St,tobacco,Tuesday,"2/11/2020, 5:36:38 PM",Redwood City,CA,37.48651397,-122.23007
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:36:34 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:36:32 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:36:22 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:36:21 PM",Redwood City,CA,37.4865909,-122.229659
